0.526135,0.045147,-0.337602,117.000000
0.526421,0.045582,-0.335836,117.000000
0.525358,0.042861,-0.339114,117.000000
0.524780,0.045425,-0.335045,117.000000
0.521439,0.046387,-0.337008,117.000000
0.522377,0.048429,-0.337705,117.000000
0.524981,0.050009,-0.337415,117.000000
0.520291,0.046332,-0.339576,117.000000
0.520118,0.047269,-0.342999,117.000000
0.519499,0.050127,-0.335085,117.000000
0.523302,0.045336,-0.346489,117.000000
0.463542,0.127544,-0.377912,117.000000
0.463914,0.126808,-0.382467,117.000000
0.463198,0.133083,-0.376624,117.000000
0.460021,0.131166,-0.375695,117.000000
0.460780,0.132507,-0.379436,117.000000
-0.011078,0.842267,-0.524947,50.000000
-0.012988,0.837519,-0.526866,50.000000
-0.013703,0.837177,-0.522529,50.000000
-0.015476,0.834359,-0.527529,50.000000
-0.015513,0.836798,-0.518706,50.000000
0.004042,0.782284,-0.502195,50.000000
0.004617,0.780520,-0.495504,50.000000
-0.000255,0.775484,-0.504291,50.000000
0.003168,0.776084,-0.498396,50.000000
0.093735,0.789967,-0.479940,50.000000
0.096308,0.791945,-0.477405,50.000000
0.093672,0.784728,-0.474433,50.000000
0.096008,0.788857,-0.472731,50.000000
0.097809,0.788664,-0.473342,50.000000
0.098412,0.783894,-0.476641,50.000000
0.100472,0.787927,-0.475200,50.000000
0.088884,0.023247,0.461086,112.000000
0.091462,0.025884,0.456807,112.000000
0.094779,0.023828,0.458999,112.000000
0.093732,0.024813,0.456589,112.000000
0.095027,0.026689,0.458400,112.000000
0.099640,0.027846,0.461248,112.000000
0.094159,0.028784,0.448910,112.000000
0.013097,0.041646,0.403132,112.000000
0.008792,0.035757,0.405033,112.000000
0.010584,0.040015,0.402007,112.000000
0.009258,0.042857,0.402567,112.000000
0.008040,0.045455,0.404873,112.000000
0.003470,0.040566,0.404117,112.000000
0.006756,0.039266,0.398292,112.000000
0.004608,0.036673,0.394351,112.000000
0.164416,0.065715,0.354228,112.000000
0.572620,0.489108,0.204457,114.000000
0.573886,0.486401,0.200166,114.000000
0.566855,0.487326,0.202811,114.000000
0.573886,0.487587,0.197975,114.000000
0.571660,0.492508,0.198025,114.000000
0.565756,0.489002,0.197795,114.000000
0.561549,0.487093,0.200519,114.000000
0.562217,0.481362,0.205742,114.000000
0.562087,0.482429,0.198824,114.000000
0.535892,0.462926,0.165193,114.000000
0.540054,0.465762,0.158141,114.000000
0.539094,0.461920,0.159207,114.000000
0.534578,0.463541,0.160179,114.000000
0.533337,0.462521,0.160093,114.000000
0.537721,0.465729,0.153512,114.000000
0.537861,0.463475,0.152707,114.000000
0.051807,0.368856,-0.150182,35.000000
0.050629,0.368407,-0.153545,35.000000
0.050450,0.367865,-0.153871,35.000000
0.052250,0.364647,-0.150753,35.000000
0.055857,0.364068,-0.152290,35.000000
0.054233,0.362893,-0.154757,35.000000
0.052189,0.364073,-0.156612,35.000000
0.055024,0.365754,-0.156925,35.000000
0.059217,0.366623,-0.157801,35.000000
0.104683,0.362880,-0.098920,35.000000
0.102540,0.363101,-0.095264,35.000000
0.000691,0.402909,-0.195631,35.000000
0.104666,0.361837,-0.094973,35.000000
0.105894,0.359964,-0.093390,35.000000
-0.005367,0.403435,-0.194738,35.000000
-0.007386,0.404151,-0.192918,35.000000
0.354347,0.684605,-0.178816,76.000000
0.348550,0.681139,-0.182904,76.000000
0.347167,0.683210,-0.186196,76.000000
0.343180,0.657729,-0.141098,76.000000
0.341958,0.653619,-0.136535,76.000000
0.342313,0.651552,-0.135937,76.000000
0.338311,0.646680,-0.141599,76.000000
0.343538,0.651334,-0.131599,76.000000
0.341694,0.650162,-0.132777,76.000000
0.338946,0.652969,-0.131504,76.000000
0.343493,0.649957,-0.131799,76.000000
0.336220,0.647506,-0.134670,76.000000
0.341317,0.649761,-0.130412,76.000000
0.319332,0.577947,-0.065603,76.000000
0.315772,0.579131,-0.065327,76.000000
0.320376,0.579057,-0.059525,76.000000
0.028046,0.110020,-0.476556,103.000000
0.024122,0.111978,-0.471467,103.000000
0.027545,0.117388,-0.474274,103.000000
0.027591,0.116027,-0.471026,103.000000
0.029727,0.115667,-0.470689,103.000000
0.026207,0.117388,-0.467963,103.000000
0.021223,0.111746,-0.467184,103.000000
-0.016489,0.292449,-0.358351,103.000000
-0.010260,0.290120,-0.352636,103.000000
-0.011524,0.292923,-0.355744,103.000000
-0.013819,0.290945,-0.352792,103.000000
-0.012626,0.292847,-0.354346,103.000000
-0.034645,0.309039,-0.389478,103.000000
-0.034919,0.311513,-0.395295,103.000000
-0.008854,0.296834,-0.353686,103.000000
-0.036843,0.309048,-0.386777,103.000000
0.551368,0.432045,-0.484330,125.000000
0.553092,0.429330,-0.485758,125.000000
0.548892,0.429584,-0.485392,125.000000
0.551727,0.428299,-0.485424,125.000000
0.552881,0.428233,-0.484609,125.000000
0.554573,0.423527,-0.482444,125.000000
0.546870,0.422221,-0.479195,125.000000
0.598800,0.373586,-0.464353,125.000000
0.604945,0.375662,-0.464932,125.000000
0.601015,0.369512,-0.462732,125.000000
0.606953,0.370494,-0.465606,125.000000
0.602963,0.365604,-0.464060,125.000000
0.608398,0.368876,-0.460274,125.000000
0.605243,0.362938,-0.459852,125.000000
0.668202,0.383616,-0.460148,125.000000
0.664077,0.376452,-0.456275,125.000000
0.452975,0.092966,0.186645,64.000000
0.456741,0.096105,0.186685,64.000000
0.453140,0.096687,0.182453,64.000000
0.456498,0.096768,0.181491,64.000000
0.449408,0.096354,0.181115,64.000000
0.453998,0.103443,0.184742,64.000000
0.459184,0.101992,0.182824,64.000000
0.363580,0.111371,0.180717,64.000000
0.362893,0.113727,0.180516,64.000000
0.362354,0.113138,0.176026,64.000000
0.357600,0.105866,0.179128,64.000000
0.360646,0.118581,0.208818,64.000000
0.358934,0.120100,0.205570,64.000000
0.358501,0.121251,0.207161,64.000000
0.358393,0.118003,0.212968,64.000000
0.357648,0.121928,0.211606,64.000000
-0.042857,0.282525,0.181429,116.000000
-0.040356,0.281374,0.178521,116.000000
-0.040042,0.282682,0.177604,116.000000
-0.041471,0.283770,0.174961,116.000000
-0.041683,0.276031,0.178552,116.000000
0.036971,0.155339,0.192027,116.000000
0.038601,0.152302,0.192518,116.000000
0.039884,0.151382,0.188007,116.000000
0.035028,0.146165,0.189654,116.000000
0.040646,0.147598,0.190339,116.000000
0.043636,0.148886,0.190442,116.000000
0.041309,0.146778,0.193046,116.000000
0.058838,0.156144,0.197124,116.000000
0.056427,0.152300,0.193965,116.000000
0.047866,0.144278,0.192153,116.000000
0.060115,0.150900,0.189693,116.000000
0.028643,0.514215,-0.495235,65.000000
0.025993,0.515560,-0.498769,65.000000
0.027151,0.515304,-0.499475,65.000000
0.029770,0.518984,-0.494424,65.000000
0.027200,0.516109,-0.504854,65.000000
-0.008920,0.519981,-0.503805,65.000000
-0.010209,0.519751,-0.501927,65.000000
-0.014300,0.520537,-0.501508,65.000000
-0.016695,0.526594,-0.502963,65.000000
0.061859,0.597419,-0.504079,65.000000
0.067592,0.597513,-0.504197,65.000000
0.061840,0.600946,-0.503723,65.000000
0.066964,0.600307,-0.499805,65.000000
0.063242,0.602765,-0.501964,65.000000
0.062034,0.604189,-0.499467,65.000000
0.051990,0.607336,-0.489157,65.000000
0.276235,0.367190,0.144608,60.000000
0.278587,0.370028,0.145245,60.000000
0.278899,0.369235,0.142867,60.000000
0.279171,0.369708,0.145277,60.000000
0.280012,0.363870,0.143694,60.000000
0.282202,0.368199,0.142947,60.000000
0.280980,0.370103,0.140363,60.000000
0.283286,0.366230,0.141991,60.000000
0.283589,0.364057,0.144058,60.000000
0.283632,0.373530,0.142811,60.000000
0.259022,0.371476,0.139632,60.000000
0.258669,0.362337,0.136041,60.000000
