0.099938,-0.025412,0.711586,0.000000
0.051067,-0.003274,0.689311,0.000000
0.009257,0.012261,0.683426,0.000000
-0.029209,0.031934,0.656378,0.000000
0.045993,-0.069613,0.554993,0.000000
-0.077337,-0.016423,0.676735,0.000000
-0.068315,-0.060861,0.671654,0.000000
-0.100457,-0.101467,0.681974,0.000000
-0.136920,-0.083353,0.686077,0.000000
-0.059932,0.018690,0.759247,0.000000
-0.109418,0.016017,0.575995,0.000000
-0.041441,0.020984,0.647288,0.000000
-0.016924,0.020785,0.581840,0.000000
-0.081877,-0.015620,0.677839,0.000000
-0.023231,-0.013209,0.707921,0.000000
0.007579,-0.008024,0.675551,0.000000
0.051782,-0.005157,0.689107,0.000000
0.084326,-0.003371,0.644052,0.000000
-0.125475,-0.082986,0.687986,0.000000
0.055481,-0.065798,0.682594,0.000000
-0.086586,-0.085425,0.662925,0.000000
-0.085613,-0.035798,0.712667,0.000000
-0.046868,-0.056770,0.667767,0.000000
-0.124164,0.034429,0.571636,0.000000
-0.037485,-0.002825,0.716546,0.000000
0.007432,-0.023265,0.674897,0.000000
0.070510,-0.050729,0.706241,0.000000
0.003434,0.043141,0.586892,0.000000
0.020429,0.036184,0.683174,0.000000
0.064815,0.019030,0.613955,0.000000
0.095368,0.004317,0.656931,0.000000
-0.037837,-0.078949,0.673401,0.000000
-0.068883,-0.081791,0.637677,0.000000
-0.114372,-0.085804,0.686592,0.000000
0.113091,-0.019031,0.729013,0.000000
0.077442,-0.021248,0.700303,0.000000
0.005120,-0.027368,0.695879,0.000000
-0.022454,-0.030979,0.612540,0.000000
-0.076159,-0.033046,0.716959,0.000000
0.085949,0.017883,0.634178,0.000000
0.003336,0.012991,0.690406,0.000000
-0.030778,0.008774,0.645620,0.000000
-0.071207,0.005574,0.674815,0.000000
0.069528,-0.046850,0.706598,0.000000
0.076180,-0.024487,0.699983,0.000000
0.077483,-0.023027,0.698895,0.000000
0.009554,0.012969,0.680352,0.000000
-0.076777,-0.034615,0.714429,0.000000
0.087025,0.019334,0.634175,0.000000
0.098581,-0.024280,0.711253,0.000000
0.056343,-0.066377,0.683557,0.000000
-0.110466,0.015018,0.577546,0.000000
0.048777,-0.004418,0.688076,0.000000
0.045520,-0.069605,0.553704,0.000000
0.063748,0.018666,0.616201,0.000000
-0.044083,0.021131,0.647061,0.000000
0.087147,0.018387,0.631806,0.000000
-0.121610,-0.081571,0.686695,0.000000
0.051898,-0.005003,0.691167,0.000000
-0.069012,0.007481,0.672434,0.000000
-0.045436,-0.054989,0.668438,0.000000
-0.030644,0.031376,0.655475,0.000000
-0.043514,0.019724,0.646644,0.000000
0.087624,0.019179,0.635232,0.000000
-0.070963,-0.082144,0.638765,0.000000
-0.069351,-0.058974,0.671856,0.000000
0.085705,-0.000464,0.644304,0.000000
-0.113678,-0.086733,0.686230,0.000000
0.006726,-0.008336,0.677745,0.000000
0.003300,-0.030503,0.693002,0.000000
-0.042836,0.021471,0.649432,0.000000
-0.030022,0.008178,0.641783,0.000000
0.068306,-0.047652,0.704476,0.000000
-0.079615,-0.014843,0.677796,0.000000
0.085066,-0.002400,0.643961,0.000000
-0.109134,0.015271,0.576534,0.000000
-0.077802,-0.033084,0.717614,0.000000
0.095392,0.004241,0.657278,0.000000
0.085604,-0.002207,0.642551,0.000000
-0.113545,-0.082115,0.684552,0.000000
0.008861,-0.008765,0.676233,0.000000
-0.078517,-0.015853,0.678548,0.000000
-0.140263,-0.080827,0.686754,0.000000
-0.076839,-0.036262,0.715825,0.000000
0.045677,-0.069962,0.554813,0.000000
-0.037059,-0.003167,0.717185,0.000000
0.044558,-0.069317,0.552366,0.000000
-0.078549,-0.016843,0.677515,0.000000
-0.087159,-0.036526,0.714684,0.000000
0.086238,0.016752,0.634269,0.000000
0.020429,0.037776,0.683242,0.000000
0.155749,0.059582,0.329984,1.000000
0.226749,-0.020480,0.346413,1.000000
0.183104,-0.000275,0.326050,1.000000
0.159458,0.008328,0.401730,1.000000
0.136670,0.020116,0.430680,1.000000
0.100908,0.033706,0.459679,1.000000
0.069697,0.048346,0.465760,1.000000
0.043627,-0.068172,0.393544,1.000000
0.092069,0.074942,0.488772,1.000000
0.082255,0.030743,0.461627,1.000000
0.141333,0.034316,0.367790,1.000000
0.186647,0.038685,0.378222,1.000000
0.076054,-0.002668,0.447516,1.000000
0.148108,0.004621,0.417910,1.000000
0.182566,0.006586,0.374757,1.000000
0.214966,0.007390,0.321131,1.000000
0.061401,-0.045840,0.360437,1.000000
0.058854,0.021660,0.490420,1.000000
0.111949,-0.004347,0.372402,1.000000
0.136728,-0.015706,0.438510,1.000000
0.155724,-0.026308,0.329140,1.000000
0.159344,0.018103,0.408397,1.000000
0.208983,-0.004473,0.344950,1.000000
