-3.156527131795883179e-02,-2.213699519634246826e-01,-7.868173718452453613e-01
-4.251629486680030823e-02,-2.320445179939270020e-01,-5.723013281822204590e-01
3.050898760557174683e-02,-1.713341772556304932e-01,-8.904181122779846191e-01
-5.202819034457206726e-02,-2.323108911514282227e-01,-3.988899886608123779e-01
-5.292029678821563721e-02,-2.378699481487274170e-01,-2.269775569438934326e-01
-5.552234873175621033e-02,-2.362061589956283569e-01,-7.384425401687622070e-02
3.812313452363014221e-02,-1.687033474445343018e-01,-4.664957225322723389e-01
-2.081222832202911377e-02,-2.108024358749389648e-01,-6.773073226213455200e-02
8.867861330509185791e-02,-1.306041330099105835e-01,-5.153045654296875000e-01
1.775048673152923584e-02,-1.791438311338424683e-01,-8.436165750026702881e-02
7.064146548509597778e-02,-1.405209749937057495e-01,-3.144583702087402344e-01
1.246269568800926208e-01,-1.012908965349197388e-01,-5.433421134948730469e-01
4.995389282703399658e-02,-1.593558192253112793e-01,-6.386898458003997803e-02
1.061089709401130676e-01,-1.157108247280120850e-01,-3.009633421897888184e-01
6.837978493422269821e-03,-1.890799552202224731e-01,2.789087295532226562e-01
1.496610194444656372e-01,-8.454170823097229004e-02,-3.572638332843780518e-01
8.443012833595275879e-02,-1.278094202280044556e-01,9.350772947072982788e-02
1.437024027109146118e-01,-8.675437420606613159e-02,-1.764819025993347168e-01
8.492587506771087646e-02,-1.314984261989593506e-01,2.421699315309524536e-01
1.379226297140121460e-01,-9.035284817218780518e-02,-4.520157017395831645e-05
1.782022565603256226e-01,-6.092594563961029053e-02,-1.462280601263046265e-01
1.164345294237136841e-01,-1.068031340837478638e-01,2.431422621011734009e-01
1.719531416893005371e-01,-6.342101097106933594e-02,-3.740892745554447174e-03
-1.413947492837905884e-01,-2.602010369300842285e-01,-8.130208253860473633e-01
-1.105985492467880249e-01,-2.346452772617340088e-01,-8.150284886360168457e-01
-1.429631263017654419e-01,-2.618750631809234619e-01,-5.173561573028564453e-01
-8.556903153657913208e-02,-2.152976691722869873e-01,-7.952936291694641113e-01
-1.063402667641639709e-01,-2.312152534723281860e-01,-3.899248540401458740e-01
-7.980883121490478516e-02,-2.112108767032623291e-01,-3.543959558010101318e-01
-8.347062021493911743e-02,-2.109948098659515381e-01,-1.723185479640960693e-01
1.152693293988704681e-03,-1.516528725624084473e-01,-5.259111523628234863e-01
-9.870511293411254883e-02,-2.247654199600219727e-01,5.500570684671401978e-02
-6.497212499380111694e-02,-1.985991746187210083e-01,-9.481419622898101807e-02
-6.233033165335655212e-02,-1.972593218088150024e-01,3.291221708059310913e-02
-3.849802538752555847e-02,-1.791630238294601440e-01,-5.848192423582077026e-02
1.263661193661391735e-03,-1.504994183778762817e-01,-8.415655791759490967e-02
4.858710244297981262e-02,-1.126058101654052734e-01,-2.789327800273895264e-01
1.234411448240280151e-01,-5.815689265727996826e-02,-6.106657981872558594e-01
4.505420569330453873e-03,-1.448950469493865967e-01,5.238069221377372742e-02
3.441329300403594971e-02,-1.246594786643981934e-01,-7.628044486045837402e-02
8.851450681686401367e-02,-7.925471663475036621e-02,-3.130539953708648682e-01
-2.355750836431980133e-02,-1.645957082509994507e-01,3.287509083747863770e-01
3.149158880114555359e-02,-1.248508542776107788e-01,2.391661405563354492e-01
6.971001625061035156e-02,-9.556177258491516113e-02,8.054275065660476685e-02
1.252091974020004272e-01,-5.442555993795394897e-02,-1.700467318296432495e-01
6.797198951244354248e-02,-9.484303742647171021e-02,2.431741952896118164e-01
1.008834242820739746e-01,-7.236958295106887817e-02,2.463934123516082764e-01
1.493023931980133057e-01,-3.740344569087028503e-02,6.785821914672851562e-02
1.809116452932357788e-01,-1.395725179463624954e-02,-7.394189387559890747e-02
-1.214711144566535950e-01,-1.824558526277542114e-01,-4.433015286922454834e-01
-5.135706439614295959e-02,-1.345829218626022339e-01,-7.612789273262023926e-01
-1.519078016281127930e-01,-2.074896842241287231e-01,-1.709385067224502563e-01
-1.071257293224334717e-01,-1.724981665611267090e-01,-3.618258535861968994e-01
-8.835758268833160400e-02,-1.568648964166641235e-01,-3.000207245349884033e-01
-5.416755378246307373e-02,-1.337578743696212769e-01,-3.088646829128265381e-01
-1.254091858863830566e-01,-1.871536821126937866e-01,1.559178233146667480e-01
-8.266609907150268555e-02,-1.530218273401260376e-01,-2.923899888992309570e-02
-1.292393356561660767e-01,-1.881166547536849976e-01,3.466670811176300049e-01
-6.822230666875839233e-02,-1.438632905483245850e-01,8.183494955301284790e-02
-3.941399604082107544e-02,-1.208353862166404724e-01,-7.139662653207778931e-02
-8.962231129407882690e-02,-1.599022746086120605e-01,3.275476992130279541e-01
-2.760252170264720917e-02,-1.135356724262237549e-01,4.939365386962890625e-02
-9.328972664661705494e-04,-9.346667677164077759e-02,-7.670147716999053955e-02
6.168369576334953308e-02,-4.712228849530220032e-02,-3.278389275074005127e-01
-6.961783766746520996e-02,-1.450943648815155029e-01,4.024656713008880615e-01
8.677049539983272552e-03,-8.315239101648330688e-02,2.317641489207744598e-02
-5.000100284814834595e-02,-1.313774138689041138e-01,4.299665093421936035e-01
-1.676411926746368408e-02,-1.052846983075141907e-01,2.873563170433044434e-01
3.596444427967071533e-02,-6.584438681602478027e-02,6.326030939817428589e-02
-2.306092344224452972e-02,-1.057554557919502258e-01,4.608312547206878662e-01
3.751150891184806824e-02,-6.390362232923507690e-02,2.235042452812194824e-01
8.071731030941009521e-02,-3.181248903274536133e-02,3.273041546344757080e-02
8.286293596029281616e-03,-8.257449418306350708e-02,4.683762192726135254e-01
7.646841555833816528e-02,-3.404603898525238037e-02,1.773483455181121826e-01
1.442678570747375488e-01,1.737760007381439209e-02,-7.923392206430435181e-02
4.885924607515335083e-02,-5.384572595357894897e-02,4.603750109672546387e-01
1.753572821617126465e-01,4.043288156390190125e-02,-6.704764813184738159e-02
8.806463330984115601e-02,-2.444091625511646271e-02,4.379045069217681885e-01
1.803449243307113647e-01,4.572589322924613953e-02,2.156195640563964844e-01
-1.714697182178497314e-01,-2.247247695922851562e-01,-8.164438009262084961e-01
-1.354636549949645996e-01,-1.980653852224349976e-01,-8.243553638458251953e-01
-1.318382471799850464e-01,-1.946658045053482056e-01,-7.042023539543151855e-01
-9.724056720733642578e-02,-1.694730818271636963e-01,-8.563792705535888672e-01
-1.519218832254409790e-01,-2.102410048246383667e-01,-4.527817964553833008e-01
-1.151452437043190002e-01,-1.069669350981712341e-01,4.370852410793304443e-01
-2.910318784415721893e-02,-4.514608532190322876e-02,7.588064670562744141e-02
2.286379598081111908e-02,-5.399036686867475510e-03,-1.611058712005615234e-01
1.181437671184539795e-01,6.706226617097854614e-02,-5.623456239700317383e-01
-1.083234176039695740e-01,-1.020263135433197021e-01,5.557477474212646484e-01
4.433189518749713898e-03,-1.765349693596363068e-02,2.171733081340789795e-01
7.909279316663742065e-02,3.626335784792900085e-02,-8.223555237054824829e-02
-7.307755947113037109e-02,-7.479532063007354736e-02,7.118205428123474121e-01
-2.538878284394741058e-02,-4.089568927884101868e-02,6.906016469001770020e-01
3.925598785281181335e-02,6.677637808024883270e-03,3.959272503852844238e-01
9.790721535682678223e-02,5.148524791002273560e-02,1.652211248874664307e-01
1.755107194185256958e-01,1.095877215266227722e-01,-1.741712391376495361e-01
8.354563266038894653e-03,-1.607572659850120544e-02,6.825783252716064453e-01
4.481251165270805359e-02,1.298277359455823898e-02,6.557618379592895508e-01
7.210833579301834106e-02,3.408468514680862427e-02,5.498105883598327637e-01
1.065614223480224609e-01,5.849709734320640564e-02,4.047034382820129395e-01
-8.618427067995071411e-02,-8.836850523948669434e-02,-8.731238245964050293e-01
-1.544300019741058350e-01,-1.414363980293273926e-01,-1.345445215702056885e-01
-8.424596488475799561e-02,-8.602445572614669800e-02,-4.396449327468872070e-01
1.528676040470600128e-02,-1.398843619972467422e-02,-8.575422763824462891e-01
-2.014740109443664551e-01,-1.718814522027969360e-01,2.220908403396606445e-01
-1.215249150991439819e-01,-1.130692213773727417e-01,-1.268241256475448608e-01
-8.680563420057296753e-02,-8.884806185960769653e-02,-2.772752046585083008e-01
-1.688954830169677734e-01,-1.509566009044647217e-01,2.322152554988861084e-01
-1.207331269979476929e-01,-1.143959760665893555e-01,1.823265664279460907e-02
-7.514226436614990234e-02,-8.037295192480087280e-02,-1.726006716489791870e-01
7.749685901217162609e-04,-2.438958734273910522e-02,-4.978900849819183350e-01
-1.722101867198944092e-01,-1.516994088888168335e-01,4.042359888553619385e-01
-1.151177212595939636e-01,-1.099709048867225647e-01,1.529200524091720581e-01
-7.333803176879882812e-02,-7.649127393960952759e-02,-3.625165298581123352e-02
6.146491505205631256e-03,-1.840699277818202972e-02,-3.726913332939147949e-01
-1.447588652372360229e-01,-1.300528645515441895e-01,4.250361323356628418e-01
-6.811212003231048584e-02,-7.329522073268890381e-02,9.086173027753829956e-02
-7.990192621946334839e-02,-7.581382524222135544e-03,-8.173237442970275879e-01
-2.376507520675659180e-01,-1.235764846205711365e-01,4.114603996276855469e-02
-2.063989192247390747e-01,-1.009605750441551208e-01,4.963470622897148132e-02
-8.195382356643676758e-02,-6.284614093601703644e-03,-5.107592940330505371e-01
-2.177736312150955200e-01,-1.058132797479629517e-01,2.431544065475463867e-01
-1.770534664392471313e-01,-7.829405367374420166e-02,6.418263167142868042e-02
-4.839687421917915344e-02,1.696674525737762451e-02,-4.944760799407958984e-01
-2.200995534658432007e-01,-1.079099848866462708e-01,4.026764035224914551e-01
-1.821237057447433472e-01,-8.086653798818588257e-02,2.484481334686279297e-01
-1.421299576759338379e-01,-5.296984314918518066e-02,5.881591141223907471e-02
-1.027404144406318665e-01,-1.946613565087318420e-02,-1.241248697042465210e-01
-2.150780111551284790e-01,-1.049096137285232544e-01,5.368238091468811035e-01
-1.794587224721908569e-01,-7.824042439460754395e-02,3.862891197204589844e-01
-1.106971874833106995e-01,-2.639346010982990265e-02,5.525925755500793457e-02
-7.700042426586151123e-02,-1.123913447372615337e-03,-7.345254719257354736e-02
-1.793095916509628296e-01,-7.583613693714141846e-02,5.338656902313232422e-01
-1.269071847200393677e-01,-3.690748289227485657e-02,4.314346909523010254e-01
-1.507492661476135254e-01,-5.110963433980941772e-02,6.758161783218383789e-01
-8.133932203054428101e-02,-2.850711112841963768e-03,3.936240673065185547e-01
-1.400022804737091064e-01,-4.628017544746398926e-02,7.843359708786010742e-01
-1.068645343184471130e-01,-2.333860658109188080e-02,6.436970829963684082e-01
-8.355175703763961792e-02,-2.803013660013675690e-03,5.549643039703369141e-01
-9.818218648433685303e-02,-1.373520586639642715e-02,7.464161515235900879e-01
-3.854897618293762207e-02,2.883975766599178314e-02,7.815023660659790039e-01
-8.855508640408515930e-03,4.951057955622673035e-02,8.019509315490722656e-01
2.360722608864307404e-02,7.484219223260879517e-02,6.810728907585144043e-01
4.541727527976036072e-02,9.147831797599792480e-02,5.721703171730041504e-01
-1.507605612277984619e-01,-1.418992690742015839e-02,-5.441669225692749023e-01
-1.030661314725875854e-01,2.038181573152542114e-02,-7.417054772377014160e-01
-9.706407785415649414e-02,2.689700201153755188e-02,-4.494618773460388184e-01
-2.172030657529830933e-01,-6.021487340331077576e-02,1.976890414953231812e-01
-1.383422017097473145e-01,-2.860892331227660179e-03,-1.399254649877548218e-01
-1.055166125297546387e-01,2.088692784309387207e-02,-2.698018848896026611e-01
-2.007855176925659180e-01,-5.320240557193756104e-02,2.953968942165374756e-01
-1.027634590864181519e-01,2.278731018304824829e-02,1.867567934095859528e-02
-1.928699314594268799e-01,-4.415992647409439087e-02,5.621717572212219238e-01
-9.584931284189224243e-02,2.984360046684741974e-02,1.414843052625656128e-01
-1.756985187530517578e-01,-2.820625901222229004e-02,6.231750845909118652e-01
-1.346775889396667480e-01,1.227176166139543056e-03,5.942066311836242676e-01
-1.040187329053878784e-01,2.615675702691078186e-02,7.788043022155761719e-01
-9.824141860008239746e-02,2.942820265889167786e-02,8.979053497314453125e-01
-6.824719905853271484e-02,5.018840357661247253e-02,9.154762625694274902e-01
-1.844402402639389038e-02,8.871812373399734497e-02,6.737341284751892090e-01
1.911193318665027618e-02,1.167339086532592773e-01,5.289629101753234863e-01
7.705876976251602173e-02,1.593764722347259521e-01,2.711330056190490723e-01
-2.288629487156867981e-02,8.443684875965118408e-02,8.456903100013732910e-01
1.061885133385658264e-01,1.839460879564285278e-01,3.319726288318634033e-01
-2.486431300640106201e-01,-2.220436558127403259e-02,2.319711446762084961e-01
-1.992849260568618774e-01,1.495029497891664505e-02,6.252662744373083115e-03
-1.042093411087989807e-01,8.515789359807968140e-02,-4.075225889682769775e-01
-2.651937901973724365e-01,-3.418581187725067139e-02,4.490802884101867676e-01
-2.370022237300872803e-01,-1.215840596705675125e-02,3.259006142616271973e-01
-2.329003810882568359e-01,-1.094175502657890320e-02,4.666087925434112549e-01
-1.292187869548797607e-01,6.646438688039779663e-02,9.630153886973857880e-03
-4.440689831972122192e-02,1.290468871593475342e-01,-3.433206975460052490e-01
-2.062890529632568359e-01,9.662060998380184174e-03,4.853197634220123291e-01
-1.642371565103530884e-01,4.005267098546028137e-02,3.035371601581573486e-01
-2.021778523921966553e-01,1.060306094586849213e-02,6.360059380531311035e-01
-1.652357876300811768e-01,4.243720322847366333e-02,4.647175967693328857e-01
-1.911122649908065796e-01,2.233732119202613831e-02,7.216956615447998047e-01
-1.315750926733016968e-01,6.753271073102951050e-02,4.727686345577239990e-01
-7.660869508981704712e-02,1.078017652034759521e-01,2.264356017112731934e-01
-1.504865437746047974e-01,5.270586162805557251e-02,7.032930850982666016e-01
-1.351554095745086670e-01,6.442146748304367065e-02,7.945775389671325684e-01
-8.491179347038269043e-02,1.024009957909584045e-01,5.669220089912414551e-01
-1.098280474543571472e-01,8.510912209749221802e-02,8.242152929306030273e-01
-8.663286268711090088e-02,1.022612079977989197e-01,8.733392357826232910e-01
-4.027567058801651001e-02,1.355754286050796509e-01,6.855414509773254395e-01
-5.565157160162925720e-03,1.597622781991958618e-01,6.874490380287170410e-01
1.143875941634178162e-01,2.464879304170608521e-01,1.817257702350616455e-01
-9.822914004325866699e-02,1.568633466958999634e-01,5.538653731346130371e-01
-1.084223464131355286e-01,1.507707983255386353e-01,7.226589918136596680e-01
4.628827422857284546e-02,2.673742771148681641e-01,7.612638175487518311e-02
-2.838930785655975342e-01,1.731504313647747040e-02,4.528957009315490723e-01
-2.522229850292205811e-01,4.502918198704719543e-02,4.474641680717468262e-01
-2.453881949186325073e-01,4.651860892772674561e-02,5.792681574821472168e-01
-1.839941442012786865e-01,9.602238982915878296e-02,4.555002450942993164e-01
-1.760697513818740845e-01,1.021522656083106995e-01,5.576775074005126953e-01
-1.776321381330490112e-01,9.810254722833633423e-02,7.170804142951965332e-01
-7.856607437133789062e-03,2.263289541006088257e-01,-1.547962613403797150e-02
-1.293887794017791748e-01,1.355882138013839722e-01,6.625490188598632812e-01
-1.467667222023010254e-01,1.975591480731964111e-01,5.646576285362243652e-01
-1.147892549633979797e-01,2.211909294128417969e-01,5.769307017326354980e-01
4.243836924433708191e-02,3.386344015598297119e-01,2.440334856510162354e-02
-1.137047423981130123e-03,3.461468219757080078e-01,2.299276925623416901e-02
3.065533936023712158e-02,3.699895739555358887e-01,4.467280209064483643e-02
-3.826332092285156250e-02,3.777049183845520020e-01,1.742182299494743347e-02
1.944168061017990112e-01,-1.879815012216567993e-01,-6.500856876373291016e-01
1.881999373435974121e-01,-1.997149586677551270e-01,-7.536588311195373535e-01
2.270643264055252075e-01,-1.109762787818908691e-01,-1.819486767053604126e-01
2.252733111381530762e-01,-1.174837723374366760e-01,-6.220385432243347168e-01
1.771112829446792603e-01,-1.145389527082443237e-01,2.244415506720542908e-02
1.832507997751235962e-01,-1.056562066078186035e-01,-1.806321293115615845e-01
1.696696877479553223e-01,-1.329894661903381348e-01,-2.140209823846817017e-01
1.731450557708740234e-01,-1.251110434532165527e-01,-3.886446952819824219e-01
2.037280201911926270e-01,-6.037090346217155457e-02,-6.252888441085815430e-01
1.563150733709335327e-01,-1.660894006490707397e-01,-3.743965029716491699e-01
1.844555437564849854e-01,-1.018844693899154663e-01,-6.356980204582214355e-01
1.662174016237258911e-01,-1.349713057279586792e-01,-6.460578441619873047e-01
1.359343975782394409e-01,-2.105908691883087158e-01,-5.447958111763000488e-01
1.584916263818740845e-01,-1.589798480272293091e-01,-7.225046753883361816e-01
1.468420326709747314e-01,-1.866451203823089600e-01,-7.561153769493103027e-01
2.198851108551025391e-01,4.810351133346557617e-02,-6.631573289632797241e-02
2.035953104496002197e-01,1.890123449265956879e-02,-8.054444193840026855e-02
1.679486632347106934e-01,-5.772024020552635193e-02,4.351469874382019043e-02
1.525130122900009155e-01,-9.739041328430175781e-02,9.622890502214431763e-03
1.740684211254119873e-01,-5.088596045970916748e-02,-1.465985774993896484e-01
1.556047350168228149e-01,-8.587720990180969238e-02,-1.739987879991531372e-01
2.087913602590560913e-01,2.573982253670692444e-02,-5.670776367187500000e-01
1.438289731740951538e-01,-1.120018064975738525e-01,-2.010586261749267578e-01
1.600654423236846924e-01,-7.303620129823684692e-02,-3.484644889831542969e-01
1.943866312503814697e-01,-4.218965768814086914e-03,-5.830138921737670898e-01
1.449158787727355957e-01,-1.106389313936233521e-01,-3.559379279613494873e-01
1.760905086994171143e-01,-4.098083078861236572e-02,-6.075506806373596191e-01
1.219837367534637451e-01,-1.668878346681594849e-01,-2.923764288425445557e-01
1.478933244943618774e-01,-1.051041781902313232e-01,-5.387148261070251465e-01
1.216625273227691650e-01,-1.612481623888015747e-01,-4.796587228775024414e-01
1.049741208553314209e-01,-2.051871269941329956e-01,-5.113199949264526367e-01
1.308162212371826172e-01,-1.427947282791137695e-01,-7.253909111022949219e-01
1.179113015532493591e-01,-1.711201071739196777e-01,-7.919651269912719727e-01
2.030305117368698120e-01,1.539556086063385010e-01,7.646223157644271851e-02
1.879101097583770752e-01,1.219746842980384827e-01,6.254756450653076172e-02
1.209962293505668640e-01,-2.740743011236190796e-02,4.459738731384277344e-01
1.536747217178344727e-01,4.708067700266838074e-02,1.902067810297012329e-01
1.969568580389022827e-01,1.459490954875946045e-01,-1.886396408081054688e-01
1.729052513837814331e-01,8.844909071922302246e-02,-1.182309091091156006e-01
1.514420658349990845e-01,4.140355437994003296e-02,-7.775929570198059082e-02
1.889919191598892212e-01,1.237413138151168823e-01,-4.112537801265716553e-01
8.873604983091354370e-02,-9.525095671415328979e-02,2.508667111396789551e-01
1.194665879011154175e-01,-2.995756827294826508e-02,9.006091393530368805e-03
1.774077266454696655e-01,1.019038259983062744e-01,-4.674588739871978760e-01
7.439914345741271973e-02,-1.263633370399475098e-01,2.414352893829345703e-01
9.919867664575576782e-02,-7.344608753919601440e-02,1.703444868326187134e-02
1.741433888673782349e-01,8.813361078500747681e-02,-5.832023620605468750e-01
7.202090322971343994e-02,-1.267020255327224731e-01,9.214017540216445923e-02
1.036072447896003723e-01,-6.338869035243988037e-02,-3.264574706554412842e-01
1.525930762290954590e-01,4.581569880247116089e-02,-7.056331634521484375e-01
5.189534276723861694e-02,-1.742339283227920532e-01,-6.406796723604202271e-02
8.030928671360015869e-02,-1.097848638892173767e-01,-2.978063523769378662e-01
3.831543028354644775e-02,-2.010135799646377563e-01,-1.043240427970886230e-01
9.053951501846313477e-02,-8.831081539392471313e-02,-5.238540768623352051e-01
2.955792658030986786e-02,-2.219056934118270874e-01,-1.777716428041458130e-01
6.996497511863708496e-02,-1.368049532175064087e-01,-5.129880905151367188e-01
4.595183953642845154e-02,-1.879911869764328003e-01,-4.524689614772796631e-01
3.097580932080745697e-02,-2.163290679454803467e-01,-4.973717927932739258e-01
8.771748095750808716e-02,-9.439475834369659424e-02,-9.412897825241088867e-01
1.654237881302833557e-02,-2.498773336410522461e-01,-5.356517434120178223e-01
6.690115481615066528e-02,-1.427014768123626709e-01,-9.293469190597534180e-01
7.356995251029729843e-03,-2.697654962539672852e-01,-6.198066473007202148e-01
-8.835843764245510101e-03,-3.076682984828948975e-01,-6.274328827857971191e-01
1.576253324747085571e-01,1.876260489225387573e-01,1.446961909532546997e-01
8.947174251079559326e-02,3.917070478200912476e-02,5.521902441978454590e-01
1.091851815581321716e-01,7.785998284816741943e-02,3.946306705474853516e-01
1.519415229558944702e-01,1.698033362627029419e-01,6.634292006492614746e-02
7.350050657987594604e-02,2.383693819865584373e-03,4.944899380207061768e-01
9.565863013267517090e-02,4.734858497977256775e-02,3.653090298175811768e-01
1.309791058301925659e-01,1.264139711856842041e-01,8.820821344852447510e-02
6.137625500559806824e-02,-2.575917914509773254e-02,4.691363871097564697e-01
1.411848962306976318e-01,1.510451138019561768e-01,-1.614570021629333496e-01
7.722975313663482666e-02,1.087003480643033981e-02,1.668040007352828979e-01
9.618685394525527954e-02,5.148664116859436035e-02,4.532465711236000061e-02
1.238694041967391968e-01,1.133660674095153809e-01,-2.074699848890304565e-01
1.492753624916076660e-01,1.628342568874359131e-01,-3.678851723670959473e-01
1.885485462844371796e-02,-1.154066547751426697e-01,4.911906421184539795e-01
5.584574490785598755e-02,-3.990451991558074951e-02,2.195499092340469360e-01
9.256247431039810181e-02,4.331022500991821289e-02,-7.252176105976104736e-02
3.814295306801795959e-02,-7.699925452470779419e-02,2.189224362373352051e-01
5.201693624258041382e-02,-4.251554980874061584e-02,7.282979041337966919e-02
3.465551882982254028e-02,-8.493524789810180664e-02,8.209496736526489258e-02
6.231874227523803711e-02,-2.027739956974983215e-02,-1.709537059068679810e-01
-6.199033465236425400e-03,-1.736712157726287842e-01,2.729127705097198486e-01
1.858916506171226501e-02,-1.217388361692428589e-01,5.548265576362609863e-02
2.019415143877267838e-03,-1.555520743131637573e-01,5.345324054360389709e-02
1.442694012075662613e-02,-1.262837797403335571e-01,-7.431539893150329590e-02
4.658990353345870972e-02,-5.914000049233436584e-02,-3.219193220138549805e-01
9.412878006696701050e-02,4.816596955060958862e-02,-7.059870362281799316e-01
-7.124053081497550011e-04,-1.655045449733734131e-01,-6.785058230161666870e-02
-2.203238382935523987e-02,-2.076594829559326172e-01,-5.720811709761619568e-02
-4.019182920455932617e-02,-2.445420324802398682e-01,-7.806318253278732300e-02
-4.129218682646751404e-02,-2.478304058313369751e-01,-2.316752374172210693e-01
-1.166773959994316101e-02,-1.811335831880569458e-01,-4.589858055114746094e-01
-5.444990098476409912e-02,-2.826675176620483398e-01,-2.341088354587554932e-01
-5.018160864710807800e-02,-2.724833488464355469e-01,-4.255698919296264648e-01
-3.599971160292625427e-02,-2.365079373121261597e-01,-5.677583217620849609e-01
-2.627589367330074310e-02,-2.217808067798614502e-01,-7.810447812080383301e-01
-4.394965246319770813e-02,-2.641096711158752441e-01,-7.833036184310913086e-01
-6.001412123441696167e-02,-2.919211089611053467e-01,-8.037421703338623047e-01
-1.028239727020263672e-01,-2.799780666828155518e-01,-7.817110419273376465e-01
4.567676410079002380e-02,4.291026294231414795e-02,7.624194025993347168e-01
6.526211649179458618e-02,9.014856815338134766e-02,5.783247947692871094e-01
1.197277233004570007e-01,2.091416716575622559e-01,1.392719149589538574e-01
3.862784802913665771e-02,2.949610725045204163e-02,6.518253684043884277e-01
8.833639323711395264e-02,1.384228765964508057e-01,2.366607636213302612e-01
1.063562259078025818e-01,1.766239702701568604e-01,1.194583401083946228e-01
2.622119896113872528e-02,3.687695832923054695e-03,5.847416520118713379e-01
3.260951489210128784e-02,1.531787402927875519e-02,3.946841657161712646e-01
1.298865117132663727e-02,-3.016174584627151489e-02,4.197707474231719971e-01
4.001926630735397339e-02,3.017275594174861908e-02,1.789734661579132080e-01
5.814259126782417297e-02,7.272651791572570801e-02,3.680161014199256897e-02
-1.358842477202415466e-02,-8.794599771499633789e-02,4.614745676517486572e-01
1.339703518897294998e-02,-2.185206674039363861e-02,2.358599752187728882e-01
-9.732091799378395081e-03,-7.635127007961273193e-02,2.611081302165985107e-01
2.473048679530620575e-02,-2.173096640035510063e-03,1.272446010261774063e-02
-3.804164752364158630e-02,-1.379543244838714600e-01,3.698432147502899170e-01
-5.520514771342277527e-02,-1.820808798074722290e-01,3.791578114032745361e-01
-2.201583981513977051e-02,-1.034888997673988342e-01,5.919669568538665771e-02
-4.147299006581306458e-02,-1.417112648487091064e-01,7.074043154716491699e-02
-2.505347505211830139e-02,-1.063511967658996582e-01,-7.136684656143188477e-02
1.210985518991947174e-02,-2.525735087692737579e-02,-3.599881231784820557e-01
-4.438497126102447510e-02,-1.450853496789932251e-01,-5.751394480466842651e-02
-6.223284453153610229e-02,-1.874911487102508545e-01,-7.792609184980392456e-02
-6.006529182195663452e-02,-1.873875856399536133e-01,-3.742266893386840820e-01
-7.672999799251556396e-02,-2.243328243494033813e-01,-3.840034902095794678e-01
-7.882840931415557861e-02,-2.258022278547286987e-01,-5.329762101173400879e-01
-9.790353477001190186e-02,-2.621189951896667480e-01,-5.360543727874755859e-01
-7.018230855464935303e-02,-2.092935591936111450e-01,-7.644708752632141113e-01
-1.138539239764213562e-01,-3.046197593212127686e-01,-5.438859462738037109e-01
-8.478545397520065308e-02,-2.385984361171722412e-01,-7.937932014465332031e-01
1.027560606598854065e-01,2.474529594182968140e-01,1.957643181085586548e-01
2.588190510869026184e-02,7.985679805278778076e-02,6.805556416511535645e-01
7.136509567499160767e-02,1.778336167335510254e-01,3.126438260078430176e-01
8.597212284803390503e-02,2.122822105884552002e-01,1.883108168840408325e-01
2.452103421092033386e-03,2.818052098155021667e-02,7.118206620216369629e-01
-1.084406953305006027e-02,-2.854391001164913177e-03,6.775734424591064453e-01
-3.037016838788986206e-02,-4.454481229186058044e-02,6.948871016502380371e-01
-6.020487286150455475e-03,9.935277514159679413e-03,4.706385135650634766e-01
